case_id,likelihood_to_recommend,ticket_open_date,support_plan,account_type,sr_severity,technology_level_1,technology_level_2,technology_level_3,assignment_count,meaningful_comm_count,first_meaningful_comm_duration_mins,all_avg_meaningful_comm_duration_mins,case_origination_source,case_origination_user_type,dayofweek,timewindow,severity_change,age_of_account_days,life_time_spend_usd,monthly_recurring_revenue_usd,ticket_duration_days,tribe_level_1,tribe_level_2,catalog_name,sentiment_overall,anger_overall,disgust_overall,fear_overall,joy_overall,sadness_overall,sentiment_last3_conversation,anger_sentiment_last3,disgust_sentiment_last3,fear_sentiment_last3,joy_sentiment_last3,sadness_sentiment_last3,sentiment_last_conversation,anger_last_conversation,disgust_last_conversation,fear_last_conversation,joy_last_conversation,sadness_last_conversation,sentiment_short_description,anger_short_description,disgust_short_description,fear_short_description,joy_short_description,sadness_short_description,sentiment_description,anger_description,disgust_description,fear_description,joy_description,sadness_description,country,geography,region
cs0002672,1,10/17/2018,support_tier_2,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,1,4,698,430,case_origination_source_3,case_origination_user_type_1,weekday,non_prime_time,no,,,,385,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0002673,1,10/16/2018,support_tier_4,account_type_1,3,technical,assignment_group_9,technology_level_3_21,2,4,2427,7019,case_origination_source_4,case_origination_user_type_2,weekday,non_prime_time,yes,,,,385,tribe_level_1_15,tribe_level_2_1,catalog_level_16,-0.412953,0.101565,0.068266,0.073864,0.534012,0.569668,-0.495727,0.103036,0.075864,0.067302,0.614057,0.573286,0.973383,0.003914,0.001151,0.0004,0.793409,0.00049,0,0.054355,0.024069,0.022218,0.050342,0.069446,-0.298908,0.070782,0.056968,0.042994,0.033815,0.33329,india,as,india-south asia
cs0002674,0,10/16/2018,support_tier_4,account_type_1,4,customer support,assignment_group_1,technology_level_3_1,1,1,7065,7065,case_origination_source_5,case_origination_user_type_1,weekday,non_prime_time,no,,,,385,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spain,ep,spgi
cs0002675,1,10/16/2018,support_tier_4,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,2,565,10210,case_origination_source_3,case_origination_user_type_1,weekday,prime_time,no,,,,385,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0002676,0,10/16/2018,support_tier_2,account_type_1,4,technical,assignment_group_2,technology_level_3_40,0,3,22,2903,case_origination_source_5,case_origination_user_type_1,weekday,prime_time,no,,,,386,tribe_level_1_14,tribe_level_2_3,catalog_level_30,0.457543,0.074934,0.033137,0.038455,0.573162,0.137224,0.331556,0.072986,0.033888,0.036867,0.187441,0.120676,0.538547,0.099504,0.046021,0.04289,0.196965,0.150755,0,0.28332,0.085619,0.131441,0.349352,0.142748,0.619157,0.098484,0.043817,0.079573,0.172805,0.465383,united states of america,am,us
cs0002677,1,10/15/2018,support_tier_2,account_type_1,4,technical,assignment_group_5,technology_level_3_13,0,1,55,55,case_origination_source_5,case_origination_user_type_1,weekday,non_prime_time,no,,,,386,tribe_level_1_5,tribe_level_2_5,catalog_level_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0002678,0,10/15/2018,support_tier_4,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,1,3,576,7153,case_origination_source_3,case_origination_user_type_1,weekday,non_prime_time,no,,,,386,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0002679,1,10/15/2018,support_tier_1,account_type_2,4,technical,assignment_group_5,technology_level_3_29,0,2,20,180,case_origination_source_5,case_origination_user_type_1,weekday,prime_time,no,,682,,386,tribe_level_1_6,tribe_level_2_3,catalog_level_21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brazil,la,latin america
cs0002680,1,10/15/2018,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,1,2,36,311,case_origination_source_3,case_origination_user_type_1,weekday,prime_time,no,,,,386,tribe_level_1_1,tribe_level_2_1,catalog_level_1,0.359429,0.075125,0.045909,0.059239,0.588852,0.543248,-0.409801,0.065236,0.054429,0.059017,0.049929,0.552077,-0.847006,0.113749,0.05555,0.119181,0.022207,0.31636,0,0.088507,0.025284,0.026611,0.098714,0.204925,-0.974245,0.140929,0.017419,0.029903,0.055592,0.829638,united states of america,am,us
cs0002681,0,10/15/2018,support_tier_1,account_type_3,4,customer support,assignment_group_1,technology_level_3_2,1,4,0,20989,case_origination_source_2,case_origination_user_type_2,weekday,prime_time,no,,0,,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,serbia,ep,central and eastern europe
cs0002684,0,10/15/2018,support_tier_4,account_type_3,3,technical,assignment_group_6,technology_level_3_66,0,9,111,2434,case_origination_source_5,case_origination_user_type_1,weekday,non_prime_time,no,,,,387,tribe_level_1_19,tribe_level_2_4,catalog_level_54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan,jn,japan
cs0002685,0,10/14/2018,support_tier_2,account_type_1,4,technical,assignment_group_2,technology_level_3_3,0,7,775,4622,case_origination_source_5,case_origination_user_type_1,weekend,prime_time,no,,,,387,tribe_level_1_2,tribe_level_2_3,catalog_level_2,-0.314036,0.081691,0.052909,0.099428,0.602393,0.514802,0.728469,0.045978,0.017723,0.045188,0.621279,0.09088,0.64298,0.047792,0.005506,0.011631,0.075263,0.033483,0,0.081086,0.020037,0.033222,0.06394,0.360877,0.452855,0.073725,0.031428,0.081018,0.140075,0.154822,austria,ep,"dach germany,austria,switz"
cs0002686,0,10/14/2018,support_tier_2,account_type_1,4,technical,assignment_group_5,technology_level_3_47,1,3,1031,2015,case_origination_source_4,case_origination_user_type_2,weekend,prime_time,no,,,,387,tribe_level_1_6,tribe_level_2_3,catalog_level_37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,india,as,india-south asia
cs0002687,0,10/14/2018,support_tier_2,account_type_1,4,technical,assignment_group_4,technology_level_3_8,3,7,7451,8045,case_origination_source_4,case_origination_user_type_2,weekend,prime_time,no,,,,388,tribe_level_1_10,tribe_level_2_7,catalog_level_5,0.867097,0.058618,0.043179,0.053112,0.587916,0.069717,0.867097,0.058618,0.043179,0.053112,0.587916,0.069717,0.797155,0.044571,0.046234,0.042154,0.593244,0.044256,0.830532,0,0,0,0,0,0.856602,0.400392,0.253177,0.000327,0.449665,0.004892,australia,as,australia-new zealand
cs0002688,0,10/13/2018,support_tier_4,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,1,163,163,case_origination_source_3,case_origination_user_type_1,weekend,non_prime_time,no,,,,388,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0002689,0,10/12/2018,support_tier_2,account_type_1,4,technical,assignment_group_2,technology_level_3_3,1,2,14,7,case_origination_source_4,case_origination_user_type_2,weekday,prime_time,no,,,,389,tribe_level_1_2,tribe_level_2_3,catalog_level_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0002690,1,10/12/2018,support_tier_2,account_type_1,4,customer support,assignment_group_1,technology_level_3_1,0,2,16,2099,case_origination_source_4,case_origination_user_type_2,weekday,prime_time,no,,,,390,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turkey,ea,middle east and africa
cs0002691,0,10/12/2018,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,1,983,983,case_origination_source_5,case_origination_user_type_1,weekday,prime_time,no,,11,,390,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0002692,0,10/12/2018,support_tier_4,account_type_3,2,customer support,assignment_group_1,technology_level_3_1,0,5,15,791,case_origination_source_4,case_origination_user_type_2,weekday,non_prime_time,yes,,0,,390,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thailand,as,asean
cs0002693,0,10/12/2018,support_tier_2,account_type_1,4,technical,assignment_group_5,technology_level_3_13,0,8,10,3030,case_origination_source_5,case_origination_user_type_1,weekday,non_prime_time,no,,,,390,tribe_level_1_5,tribe_level_2_5,catalog_level_10,0.922887,0.07305,0.014078,0.081258,0.395085,0.31159,0.922887,0.07305,0.014078,0.081258,0.395085,0.31159,0.922887,0.07305,0.014078,0.081258,0.395085,0.31159,-0.665658,0.091797,0.078108,0.08519,0.191139,0.141719,0,0.092715,0.037939,0.054012,0.045137,0.852961,japan,jn,japan
cs0002694,0,10/12/2018,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,1,63,63,case_origination_source_5,case_origination_user_type_1,weekday,non_prime_time,no,,1885,,390,tribe_level_1_1,tribe_level_2_1,catalog_level_1,0.634035,0.071032,0.032563,0.043598,0.499068,0.516235,0.554246,0.07955,0.036895,0.049028,0.492591,0.527636,-0.882954,0.032563,0.025169,0.096211,0.120223,0.665319,0,0.111642,0.033917,0.069327,0.080548,0.137659,0,0.150457,0.009322,0.057215,0.014426,0.248436,japan,jn,japan
cs0002695,1,10/11/2018,support_tier_2,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,1,2,546,273,case_origination_source_3,case_origination_user_type_1,weekday,prime_time,no,,,,390,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0002696,1,10/11/2018,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,1,1,17,17,case_origination_source_5,case_origination_user_type_1,weekday,prime_time,no,,0,,390,tribe_level_1_1,tribe_level_2_1,catalog_level_1,0.373819,0,0,0.129635,0.013659,0.477545,0.421127,0,0,0.120431,0.013646,0.478798,0,1.00E-06,0,0.146046,0.013358,0.475103,-0.952036,0.015144,0.019091,0.081616,0.09595,0.672347,0.334683,0.012534,0.014427,0.060624,0.011967,0.096826,united kingdom,ep,uk and ireland
cs0002697,1,10/11/2018,support_tier_2,account_type_1,4,technical,assignment_group_8,technology_level_3_18,0,1,449,449,case_origination_source_5,case_origination_user_type_1,weekday,prime_time,no,,,,390,tribe_level_1_12,tribe_level_2_6,catalog_level_13,-0.762726,0.160025,0.020613,0.118503,0.090448,0.563736,-0.762726,0.160025,0.020613,0.118503,0.090448,0.563736,-0.762726,0.160025,0.020613,0.118503,0.090448,0.563736,0,0.015253,0.001824,0.034139,0.01944,0.291029,0,0.033168,0.013001,0.024875,0.025801,0.221523,philippines,as,asean
cs0002698,0,10/11/2018,support_tier_4,account_type_3,1,technical,assignment_group_4,technology_level_3_8,0,4,2,3030,case_origination_source_5,case_origination_user_type_1,weekday,prime_time,no,801,15020,531,391,tribe_level_1_10,tribe_level_2_7,catalog_level_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0002699,1,10/11/2018,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,1,8,134,1406,case_origination_source_5,case_origination_user_type_1,weekday,prime_time,no,1050,1508,0,391,tribe_level_1_1,tribe_level_2_1,catalog_level_1,0.293558,0.138246,0.056133,0.096249,0.479863,0.620788,0.30455,0.138868,0.056385,0.096703,0.482592,0.620908,-0.368728,0.119477,0.071738,0.125535,0.485579,0.66931,-0.871817,0.072929,0.071468,0.030662,0.067506,0.838019,-0.75229,0.167172,0.043352,0.106752,0.073586,0.659623,spain,ep,spgi
cs0002700,1,10/11/2018,support_tier_4,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,1,20,20,case_origination_source_3,case_origination_user_type_1,weekday,prime_time,no,,,,391,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0002701,1,10/11/2018,support_tier_4,account_type_3,1,technical,assignment_group_2,technology_level_3_3,0,5,11,241,case_origination_source_5,case_origination_user_type_1,weekday,prime_time,no,,0,,391,tribe_level_1_2,tribe_level_2_3,catalog_level_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan,jn,japan
cs0002702,0,10/11/2018,support_tier_4,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,1,178,178,case_origination_source_3,case_origination_user_type_1,weekday,prime_time,no,,,,391,tribe_level_1_1,tribe_level_2_1,catalog_level_1,-0.660343,0.067483,0.055625,0.076397,0.088527,0.648575,-0.660343,0.067483,0.055625,0.076397,0.088527,0.648575,-0.660343,0.067483,0.055625,0.076397,0.088527,0.648575,0,0.093299,0.058485,0.099275,0.135276,0.112852,0,0.150282,0.075302,0.095943,0.278515,0.152977,united states of america,am,us
cs0002703,1,10/10/2018,support_tier_2,account_type_1,4,customer support,assignment_group_1,technology_level_3_1,0,6,6589,7112,case_origination_source_4,case_origination_user_type_2,weekday,non_prime_time,no,,,,391,tribe_level_1_1,tribe_level_2_1,catalog_level_1,0.762125,0.118112,0.029576,0.005018,0.261517,0.027131,0.762125,0.118112,0.029576,0.005018,0.261517,0.027131,0.747689,0.084933,0.027326,0.014789,0.23502,0.011856,0,0.015181,0.021884,0.00601,0.130606,0.170342,0.401558,0.060069,0.023128,0.011819,0.027885,0.187097,costa rica,la,latin america
cs0002704,0,10/10/2018,support_tier_2,account_type_1,4,technical,assignment_group_4,technology_level_3_2,1,2,56343,28853,case_origination_source_4,case_origination_user_type_2,weekday,non_prime_time,no,,,,391,,,,0.499243,0.035639,0.016476,0.043427,0.532855,0.521779,0.499243,0.035639,0.016476,0.043427,0.532855,0.521779,0.499243,0.035639,0.016476,0.043427,0.532855,0.521779,0,0.100967,0.05674,0.073721,0.09114,0.107239,0.756745,0.045241,0.031515,0.064165,0.507381,0.494691,canada,am,canada
cs0002705,0,10/10/2018,support_tier_4,account_type_3,2,technical,assignment_group_4,technology_level_3_8,1,9,136,1465,case_origination_source_5,case_origination_user_type_1,weekday,non_prime_time,no,,1403,,391,tribe_level_1_10,tribe_level_2_7,catalog_level_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brazil,la,latin america
cs0002706,1,10/10/2018,support_tier_2,account_type_1,4,technical,assignment_group_2,technology_level_3_4,1,1,296,296,case_origination_source_4,case_origination_user_type_2,weekday,prime_time,no,,,,391,tribe_level_1_3,tribe_level_2_2,catalog_level_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mexico,la,latin america
cs0002707,0,10/10/2018,support_tier_2,account_type_1,4,technical,assignment_group_2,technology_level_3_4,1,1,316,316,case_origination_source_4,case_origination_user_type_2,weekday,prime_time,no,,,,391,tribe_level_1_3,tribe_level_2_2,catalog_level_3,0.743322,0.06027,0.062857,0.046198,0.535134,0.109417,0.61992,0.019479,0.008399,0.006829,0.407906,0.00554,0.956534,0.012893,0.005757,0.005879,0.563003,0.006637,0,0.043659,0.021342,0.026037,0.168034,0.086573,-0.381022,0.096824,0.034965,0.165317,0.555807,0.571785,peru,la,latin america
cs0002708,0,10/10/2018,support_tier_4,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,2,918,4103,case_origination_source_3,case_origination_user_type_1,weekday,prime_time,no,,,,392,tribe_level_1_1,tribe_level_2_1,catalog_level_1,-0.868675,0.215326,0.1685,0.02097,0.058872,0.239084,-0.868675,0.215326,0.1685,0.02097,0.058872,0.239084,-0.868675,0.215326,0.1685,0.02097,0.058872,0.239084,0,0.083851,0.030715,0.021016,0.087475,0.065867,0,0.122918,0.008849,0.023839,0.039813,0.090075,united states of america,am,us
cs0002709,0,10/10/2018,support_tier_2,account_type_1,4,customer support,assignment_group_1,technology_level_3_1,0,2,20,1248,case_origination_source_4,case_origination_user_type_2,weekday,non_prime_time,no,,,,392,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan,jn,japan
cs0002711,0,10/9/2018,support_tier_3,account_type_2,3,technical,assignment_group_5,technology_level_3_70,0,,0,0,case_origination_source_5,case_origination_user_type_1,weekday,non_prime_time,no,,42,,392,tribe_level_1_6,tribe_level_2_3,catalog_level_53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0002712,0,10/9/2018,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,3,234,13164,case_origination_source_5,case_origination_user_type_1,weekday,non_prime_time,no,891,0,,392,tribe_level_1_1,tribe_level_2_1,catalog_level_1,-0.621273,0.067557,0.04668,0.095205,0.575027,0.461003,-0.749312,7.80E-05,1.80E-05,0.000374,0.035671,0.014181,-0.749312,5.10E-05,2.00E-05,0.00038,0.035405,0.013242,0,0.074618,0.102556,0.188151,0.061651,0.470892,-0.709653,0.068014,0.020179,0.054773,0.069114,0.132186,mexico,la,latin america
cs0002713,1,10/9/2018,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,1,496,496,case_origination_source_5,case_origination_user_type_1,weekday,prime_time,no,,279,,392,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,norway,ep,nordic
cs0002714,0,10/9/2018,support_tier_2,account_type_1,4,customer support,assignment_group_1,technology_level_3_1,1,3,678,3972,case_origination_source_5,case_origination_user_type_1,weekday,prime_time,no,,,,392,tribe_level_1_1,tribe_level_2_1,catalog_level_1,0.656758,0.064034,0.036722,0.069415,0.547052,0.127701,0.537394,0.044563,0.028622,0.063862,0.10577,0.095094,0.63448,0.017686,0.002193,0.0829,0.046822,0.063368,0,0.114193,0.068524,0.048962,0.136807,0.191183,-0.477025,0.049772,0.029052,0.025259,0.476121,0.224457,brazil,la,latin america
cs0002715,0,10/9/2018,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,1,1,715,715,case_origination_source_3,case_origination_user_type_1,weekday,prime_time,no,,,,392,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0002716,0,10/9/2018,support_tier_2,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,1,87,87,case_origination_source_3,case_origination_user_type_1,weekday,prime_time,no,,,,393,tribe_level_1_1,tribe_level_2_1,catalog_level_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,united states of america,am,us
cs0002717,1,10/9/2018,support_tier_4,account_type_3,1,technical,assignment_group_6,technology_level_3_77,3,15,16,999,case_origination_source_4,case_origination_user_type_2,weekday,prime_time,no,,,,393,tribe_level_1_32,tribe_level_2_5,catalog_level_65,0.908366,0.093661,0.038012,0.57307,0.156847,0.075425,0.908366,0.093661,0.038012,0.57307,0.156847,0.075425,0.908366,0.093661,0.038012,0.57307,0.156847,0.075425,0,0,0,0,0,0,-0.486759,0.041798,0.015708,0.061224,0.586579,0.093089,brazil,la,latin america
cs0002718,1,10/9/2018,support_tier_2,account_type_1,4,technical,assignment_group_5,technology_level_3_9,0,2,6,15,case_origination_source_5,case_origination_user_type_1,weekday,prime_time,no,,,,393,tribe_level_1_5,tribe_level_2_5,catalog_level_7,0.956668,0.005754,0.004643,0.001082,0.184962,0.001631,0.956668,0.005754,0.004643,0.001082,0.184962,0.001631,0.956668,0.005754,0.004643,0.001082,0.184962,0.001631,0,0,0,0,0,0,0,0.039809,0.01816,0.033193,0.040663,0.034487,singapore,as,asean
cs0002719,0,10/9/2018,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,4,129,5012,case_origination_source_3,case_origination_user_type_1,weekday,prime_time,no,,1011,,393,tribe_level_1_1,tribe_level_2_1,catalog_level_1,0.772546,0.044288,0.024932,0.050915,0.510467,0.169385,0.703804,0.046863,0.026549,0.054278,0.104797,0.192678,0,0.061265,0.029314,0.066836,0.124371,0.039758,-0.954508,0.10852,0.045236,0.060787,0.159871,0.15286,-0.830555,0.105922,0.00847,0.039019,0.12112,0.177814,italy,ep,italy
cs0002720,0,10/8/2018,support_tier_1,account_type_2,4,customer support,assignment_group_1,technology_level_3_1,0,3,114,6717,case_origination_source_3,case_origination_user_type_1,weekday,prime_time,no,,0,,393,tribe_level_1_1,tribe_level_2_1,catalog_level_1,0.832012,0.026035,0.020208,0.014525,0.28838,0.048386,0.832012,0.026035,0.020208,0.014525,0.28838,0.048386,0,0,0,0,0,0,-0.83218,0.36086,0.05065,0.007537,0.031884,0.055276,0,0.033858,0.020355,0.013642,0.290248,0.037718,brazil,la,latin america
cs0002721,1,10/8/2018,support_tier_2,account_type_1,4,technical,assignment_group_2,technology_level_3_23,1,5,106,595,case_origination_source_4,case_origination_user_type_2,weekday,prime_time,no,,,,393,tribe_level_1_4,tribe_level_2_2,catalog_level_18,-0.974943,0.09633,0.019385,0.029653,0.142879,0.538449,-0.974943,0.09633,0.019385,0.029653,0.142879,0.538449,-0.974943,0.09633,0.019385,0.029653,0.142879,0.538449,0,0.021202,0.052191,0.069749,0.201689,0.100923,0.345308,0.080683,0.014551,0.064895,0.124534,0.107591,romania,ep,central and eastern europe
